citing_work_id,citing_doi,citing_title,publication_year,author_order,author_id,author_name,author_orcid,author_position,institution_id,institution_name,institution_type,ror,raw_affiliation_strings,raw_affiliation_institution_links,reported_country_codes,country_code,country,state_province,region_id,city,latitude,longitude,geo_status,geo_source,region_basis,region_source,region_admin1_code,coordinate_precision,is_direct_self_citation,included_in_public_map
W7117985712,10.1007/978-3-032-13744-9_8,Secure Management of a Water Distribution Network in Multi-tenant Scenarios,2026,1,A5002819480,Pierluigi Locatelli,https://orcid.org/0000-0002-7084-7923,first,I861853513,Sapienza University of Rome,education,https://ror.org/02be6w209,"[""Department of Information Engineering, Electronics and Telecommunications, Sapienza University of Rome, Rome, Italy""]","[{""raw_affiliation_string"": ""Department of Information Engineering, Electronics and Telecommunications, Sapienza University of Rome, Rome, Italy"", ""institution_ids"": [""https://openalex.org/I861853513""]}]","[""IT""]",IT,Italy,Lazio,IT-lazio,Rome,41.89193,12.51133,institution_geo,https://api.openalex.org/institutions/I861853513,OpenAlex institution.geo.region,,,institution_city_point,False,True
W7117985712,10.1007/978-3-032-13744-9_8,Secure Management of a Water Distribution Network in Multi-tenant Scenarios,2026,2,A5019814927,Tiziana Cattai,https://orcid.org/0000-0002-6128-2246,middle,I861853513,Sapienza University of Rome,education,https://ror.org/02be6w209,"[""Department of Information Engineering, Electronics and Telecommunications, Sapienza University of Rome, Rome, Italy""]","[{""raw_affiliation_string"": ""Department of Information Engineering, Electronics and Telecommunications, Sapienza University of Rome, Rome, Italy"", ""institution_ids"": [""https://openalex.org/I861853513""]}]","[""IT""]",IT,Italy,Lazio,IT-lazio,Rome,41.89193,12.51133,institution_geo,https://api.openalex.org/institutions/I861853513,OpenAlex institution.geo.region,,,institution_city_point,False,True
W7117985712,10.1007/978-3-032-13744-9_8,Secure Management of a Water Distribution Network in Multi-tenant Scenarios,2026,3,A5043668931,Pietro Spadaccino,https://orcid.org/0000-0002-5920-680X,middle,I861853513,Sapienza University of Rome,education,https://ror.org/02be6w209,"[""Department of Information Engineering, Electronics and Telecommunications, Sapienza University of Rome, Rome, Italy""]","[{""raw_affiliation_string"": ""Department of Information Engineering, Electronics and Telecommunications, Sapienza University of Rome, Rome, Italy"", ""institution_ids"": [""https://openalex.org/I861853513""]}]","[""IT""]",IT,Italy,Lazio,IT-lazio,Rome,41.89193,12.51133,institution_geo,https://api.openalex.org/institutions/I861853513,OpenAlex institution.geo.region,,,institution_city_point,False,True
W7117985712,10.1007/978-3-032-13744-9_8,Secure Management of a Water Distribution Network in Multi-tenant Scenarios,2026,4,A5022341678,Francesca Cuomo,https://orcid.org/0000-0002-9122-7993,last,I861853513,Sapienza University of Rome,education,https://ror.org/02be6w209,"[""Department of Information Engineering, Electronics and Telecommunications, Sapienza University of Rome, Rome, Italy""]","[{""raw_affiliation_string"": ""Department of Information Engineering, Electronics and Telecommunications, Sapienza University of Rome, Rome, Italy"", ""institution_ids"": [""https://openalex.org/I861853513""]}]","[""IT""]",IT,Italy,Lazio,IT-lazio,Rome,41.89193,12.51133,institution_geo,https://api.openalex.org/institutions/I861853513,OpenAlex institution.geo.region,,,institution_city_point,False,True
W7155051385,10.3390/su18084108,Sustainable Water Allocation in Karst Regions: A Multi-Objective Framework Integrating Ecological Flow and Intelligent Demand Forecasting,2026,1,A5109697709,Yunfa Gao,,first,I4210111792,Guizhou Water Conservancy and Hydropower Survey and Design Institute,facility,https://ror.org/026z6mp76,"[""Guizhou Water & Power Survey-Design Institute Co., Ltd., Guiyang 550002, China""]","[{""raw_affiliation_string"": ""Guizhou Water & Power Survey-Design Institute Co., Ltd., Guiyang 550002, China"", ""institution_ids"": [""https://openalex.org/I4210111792""]}]","[""CN""]",CN,China,Guizhou,CN-guizhou,Guiyang,26.87800407409668,106.53499603271484,institution_geo,https://api.openalex.org/institutions/I4210111792,Natural Earth v5.1.2 point-in-polygon using institution city coordinates,https://raw.githubusercontent.com/nvkelso/natural-earth-vector/v5.1.2/geojson/ne_10m_admin_1_states_provinces.geojson,CN-GZ,institution_city_point,False,True
W7155051385,10.3390/su18084108,Sustainable Water Allocation in Karst Regions: A Multi-Objective Framework Integrating Ecological Flow and Intelligent Demand Forecasting,2026,2,A5081645776,Ming Zhong,https://orcid.org/0000-0002-4022-6800,middle,I4210111792,Guizhou Water Conservancy and Hydropower Survey and Design Institute,facility,https://ror.org/026z6mp76,"[""Guizhou Water & Power Survey-Design Institute Co., Ltd., Guiyang 550002, China""]","[{""raw_affiliation_string"": ""Guizhou Water & Power Survey-Design Institute Co., Ltd., Guiyang 550002, China"", ""institution_ids"": [""https://openalex.org/I4210111792""]}]","[""CN""]",CN,China,Guizhou,CN-guizhou,Guiyang,26.87800407409668,106.53499603271484,institution_geo,https://api.openalex.org/institutions/I4210111792,Natural Earth v5.1.2 point-in-polygon using institution city coordinates,https://raw.githubusercontent.com/nvkelso/natural-earth-vector/v5.1.2/geojson/ne_10m_admin_1_states_provinces.geojson,CN-GZ,institution_city_point,False,True
W7155051385,10.3390/su18084108,Sustainable Water Allocation in Karst Regions: A Multi-Objective Framework Integrating Ecological Flow and Intelligent Demand Forecasting,2026,3,A5134101161,Jie Xu,,middle,I4210111792,Guizhou Water Conservancy and Hydropower Survey and Design Institute,facility,https://ror.org/026z6mp76,"[""Guizhou Water & Power Survey-Design Institute Co., Ltd., Guiyang 550002, China""]","[{""raw_affiliation_string"": ""Guizhou Water & Power Survey-Design Institute Co., Ltd., Guiyang 550002, China"", ""institution_ids"": [""https://openalex.org/I4210111792""]}]","[""CN""]",CN,China,Guizhou,CN-guizhou,Guiyang,26.87800407409668,106.53499603271484,institution_geo,https://api.openalex.org/institutions/I4210111792,Natural Earth v5.1.2 point-in-polygon using institution city coordinates,https://raw.githubusercontent.com/nvkelso/natural-earth-vector/v5.1.2/geojson/ne_10m_admin_1_states_provinces.geojson,CN-GZ,institution_city_point,False,True
W7155051385,10.3390/su18084108,Sustainable Water Allocation in Karst Regions: A Multi-Objective Framework Integrating Ecological Flow and Intelligent Demand Forecasting,2026,4,A5103225665,Guang Yang,https://orcid.org/0000-0001-9487-6174,last,I4210111986,Nanjing Hydraulic Research Institute,facility,https://ror.org/02403qw73,"[""Nanjing Hydraulic Research Institute, Nanjing 210029, China""]","[{""raw_affiliation_string"": ""Nanjing Hydraulic Research Institute, Nanjing 210029, China"", ""institution_ids"": [""https://openalex.org/I4210111986""]}]","[""CN""]",CN,China,Jiangsu,CN-jiangsu,Nanjing,32.06167,118.77778,institution_geo,https://api.openalex.org/institutions/I4210111986,OpenAlex institution.geo.region,,,institution_city_point,False,True
W7163748389,10.1007/978-981-92-1462-4_21,Unified Loss-Level Regularization for Spike-Aware and Anti-Lag Time Series Forecasting,2026,1,A5138036114,Faiza Afzal,,first,I83202590,Jeju National University,education,https://ror.org/05hnb4n85,"[""Department of Artificial Intelligence, Jeju National University, Jeju, Republic of Korea""]","[{""raw_affiliation_string"": ""Department of Artificial Intelligence, Jeju National University, Jeju, Republic of Korea"", ""institution_ids"": [""https://openalex.org/I83202590""]}]","[""KR""]",KR,South Korea,Jeju-do,KR-jeju-do,Jeju City,33.50972,126.52194,institution_geo,https://api.openalex.org/institutions/I83202590,OpenAlex institution.geo.region,,,institution_city_point,False,True
W7163748389,10.1007/978-981-92-1462-4_21,Unified Loss-Level Regularization for Spike-Aware and Anti-Lag Time Series Forecasting,2026,2,A5120687769,EunSol Hyun,,middle,I83202590,Jeju National University,education,https://ror.org/05hnb4n85,"[""Department of Artificial Intelligence, Jeju National University, Jeju, Republic of Korea""]","[{""raw_affiliation_string"": ""Department of Artificial Intelligence, Jeju National University, Jeju, Republic of Korea"", ""institution_ids"": [""https://openalex.org/I83202590""]}]","[""KR""]",KR,South Korea,Jeju-do,KR-jeju-do,Jeju City,33.50972,126.52194,institution_geo,https://api.openalex.org/institutions/I83202590,OpenAlex institution.geo.region,,,institution_city_point,False,True
W7163748389,10.1007/978-981-92-1462-4_21,Unified Loss-Level Regularization for Spike-Aware and Anti-Lag Time Series Forecasting,2026,3,A5020482552,A-Hyun Jo,,middle,I83202590,Jeju National University,education,https://ror.org/05hnb4n85,"[""Department of Marine Life Science, Jeju National University, Jeju, 63243, South Korea""]","[{""raw_affiliation_string"": ""Department of Marine Life Science, Jeju National University, Jeju, 63243, South Korea"", ""institution_ids"": [""https://openalex.org/I83202590""]}]","[""KR""]",KR,South Korea,Jeju-do,KR-jeju-do,Jeju City,33.50972,126.52194,institution_geo,https://api.openalex.org/institutions/I83202590,OpenAlex institution.geo.region,,,institution_city_point,False,True
W7163748389,10.1007/978-981-92-1462-4_21,Unified Loss-Level Regularization for Spike-Aware and Anti-Lag Time Series Forecasting,2026,4,A5021872568,Jae‐Joong Kim,https://orcid.org/0000-0002-2714-2282,middle,I83202590,Jeju National University,education,https://ror.org/05hnb4n85,"[""Department of Aquatic Life Medicine, Jeju National University, Jeju, 63243, South Korea"", ""Department of Marine Life Science, Jeju National University, Jeju, 63243, South Korea""]","[{""raw_affiliation_string"": ""Department of Aquatic Life Medicine, Jeju National University, Jeju, 63243, South Korea"", ""institution_ids"": [""https://openalex.org/I83202590""]}, {""raw_affiliation_string"": ""Department of Marine Life Science, Jeju National University, Jeju, 63243, South Korea"", ""institution_ids"": [""https://openalex.org/I83202590""]}]","[""KR""]",KR,South Korea,Jeju-do,KR-jeju-do,Jeju City,33.50972,126.52194,institution_geo,https://api.openalex.org/institutions/I83202590,OpenAlex institution.geo.region,,,institution_city_point,False,True
W7163748389,10.1007/978-981-92-1462-4_21,Unified Loss-Level Regularization for Spike-Aware and Anti-Lag Time Series Forecasting,2026,5,A5079106943,Kyuchang Chang,https://orcid.org/0000-0003-1928-9417,last,I83202590,Jeju National University,education,https://ror.org/05hnb4n85,"[""Department of Artificial Intelligence, Jeju National University, Jeju, Republic of Korea""]","[{""raw_affiliation_string"": ""Department of Artificial Intelligence, Jeju National University, Jeju, Republic of Korea"", ""institution_ids"": [""https://openalex.org/I83202590""]}]","[""KR""]",KR,South Korea,Jeju-do,KR-jeju-do,Jeju City,33.50972,126.52194,institution_geo,https://api.openalex.org/institutions/I83202590,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4411018076,10.1080/00207543.2025.2513577,A novel distributed fine-grained energy consumption monitoring for large-scale nonlinear dynamic industrial processes,2025,1,A5016153320,Kaixiang Peng,https://orcid.org/0000-0001-8314-3047,first,I92403157,University of Science and Technology Beijing,education,https://ror.org/02egmk993,"[""University of Science and Technology Beijing"", ""Key Laboratory of Knowledge Automation for Industrial Processes of Ministry of Education, University of Science and Technology Beijing, Beijing, People's Republic of China""]","[{""raw_affiliation_string"": ""University of Science and Technology Beijing"", ""institution_ids"": [""https://openalex.org/I92403157""]}, {""raw_affiliation_string"": ""Key Laboratory of Knowledge Automation for Industrial Processes of Ministry of Education, University of Science and Technology Beijing, Beijing, People's Republic of China"", ""institution_ids"": [""https://openalex.org/I92403157""]}]","[""CN""]",CN,China,Beijing,CN-beijing,Beijing,39.9075,116.39723,institution_geo,https://api.openalex.org/institutions/I92403157,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4411018076,10.1080/00207543.2025.2513577,A novel distributed fine-grained energy consumption monitoring for large-scale nonlinear dynamic industrial processes,2025,2,A5050164927,Yujie Wei,https://orcid.org/0000-0002-3213-7891,middle,I92403157,University of Science and Technology Beijing,education,https://ror.org/02egmk993,"[""University of Science and Technology Beijing"", ""School of Automation and Electrical Engineering, University of Science and Technology Beijing, Beijing, People's Republic of China""]","[{""raw_affiliation_string"": ""University of Science and Technology Beijing"", ""institution_ids"": [""https://openalex.org/I92403157""]}, {""raw_affiliation_string"": ""School of Automation and Electrical Engineering, University of Science and Technology Beijing, Beijing, People's Republic of China"", ""institution_ids"": [""https://openalex.org/I92403157""]}]","[""CN""]",CN,China,Beijing,CN-beijing,Beijing,39.9075,116.39723,institution_geo,https://api.openalex.org/institutions/I92403157,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4411018076,10.1080/00207543.2025.2513577,A novel distributed fine-grained energy consumption monitoring for large-scale nonlinear dynamic industrial processes,2025,3,A5100754636,Tie Li,https://orcid.org/0000-0003-2795-9724,middle,I92403157,University of Science and Technology Beijing,education,https://ror.org/02egmk993,"[""University of Science and Technology Beijing"", ""School of Automation and Electrical Engineering, University of Science and Technology Beijing, Beijing, People's Republic of China""]","[{""raw_affiliation_string"": ""University of Science and Technology Beijing"", ""institution_ids"": [""https://openalex.org/I92403157""]}, {""raw_affiliation_string"": ""School of Automation and Electrical Engineering, University of Science and Technology Beijing, Beijing, People's Republic of China"", ""institution_ids"": [""https://openalex.org/I92403157""]}]","[""CN""]",CN,China,Beijing,CN-beijing,Beijing,39.9075,116.39723,institution_geo,https://api.openalex.org/institutions/I92403157,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4411018076,10.1080/00207543.2025.2513577,A novel distributed fine-grained energy consumption monitoring for large-scale nonlinear dynamic industrial processes,2025,4,A5050608316,Qin Xin,https://orcid.org/0000-0002-6178-8538,middle,I92403157,University of Science and Technology Beijing,education,https://ror.org/02egmk993,"[""University of Science and Technology Beijing"", ""School of Automation and Electrical Engineering, University of Science and Technology Beijing, Beijing, People's Republic of China""]","[{""raw_affiliation_string"": ""University of Science and Technology Beijing"", ""institution_ids"": [""https://openalex.org/I92403157""]}, {""raw_affiliation_string"": ""School of Automation and Electrical Engineering, University of Science and Technology Beijing, Beijing, People's Republic of China"", ""institution_ids"": [""https://openalex.org/I92403157""]}]","[""CN""]",CN,China,Beijing,CN-beijing,Beijing,39.9075,116.39723,institution_geo,https://api.openalex.org/institutions/I92403157,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4411018076,10.1080/00207543.2025.2513577,A novel distributed fine-grained energy consumption monitoring for large-scale nonlinear dynamic industrial processes,2025,5,A5111339977,Jie Dong,https://orcid.org/0009-0005-6006-385X,last,I92403157,University of Science and Technology Beijing,education,https://ror.org/02egmk993,"[""University of Science and Technology Beijing"", ""Key Laboratory of Knowledge Automation for Industrial Processes of Ministry of Education, University of Science and Technology Beijing, Beijing, People's Republic of China""]","[{""raw_affiliation_string"": ""University of Science and Technology Beijing"", ""institution_ids"": [""https://openalex.org/I92403157""]}, {""raw_affiliation_string"": ""Key Laboratory of Knowledge Automation for Industrial Processes of Ministry of Education, University of Science and Technology Beijing, Beijing, People's Republic of China"", ""institution_ids"": [""https://openalex.org/I92403157""]}]","[""CN""]",CN,China,Beijing,CN-beijing,Beijing,39.9075,116.39723,institution_geo,https://api.openalex.org/institutions/I92403157,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4416202049,10.1109/tcyb.2025.3623591,Accelerated Intelligent Critic Tracking Predictive Control With Data Experience Replay for Unknown Nonlinear Systems,2025,1,A5024549341,Ding Wang,https://orcid.org/0000-0002-7149-5712,first,I37796252,Beijing University of Technology,education,https://ror.org/037b1pp87,"[""School of Information Science and Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Beijing Laboratory of Smart Environmental Protection, and Beijing Institute of Artificial Intelligence, Beijing University of Technology, Beijing, China""]","[{""raw_affiliation_string"": ""School of Information Science and Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Beijing Laboratory of Smart Environmental Protection, and Beijing Institute of Artificial Intelligence, Beijing University of Technology, Beijing, China"", ""institution_ids"": [""https://openalex.org/I37796252""]}]","[""CN""]",CN,China,Beijing,CN-beijing,Beijing,39.9075,116.39723,institution_geo,https://api.openalex.org/institutions/I37796252,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4416202049,10.1109/tcyb.2025.3623591,Accelerated Intelligent Critic Tracking Predictive Control With Data Experience Replay for Unknown Nonlinear Systems,2025,2,A5026338777,Peng Xin,https://orcid.org/0000-0002-2170-4782,middle,I37796252,Beijing University of Technology,education,https://ror.org/037b1pp87,"[""School of Information Science and Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Beijing Laboratory of Smart Environmental Protection, and Beijing Institute of Artificial Intelligence, Beijing University of Technology, Beijing, China""]","[{""raw_affiliation_string"": ""School of Information Science and Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Beijing Laboratory of Smart Environmental Protection, and Beijing Institute of Artificial Intelligence, Beijing University of Technology, Beijing, China"", ""institution_ids"": [""https://openalex.org/I37796252""]}]","[""CN""]",CN,China,Beijing,CN-beijing,Beijing,39.9075,116.39723,institution_geo,https://api.openalex.org/institutions/I37796252,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4416202049,10.1109/tcyb.2025.3623591,Accelerated Intelligent Critic Tracking Predictive Control With Data Experience Replay for Unknown Nonlinear Systems,2025,3,A5102150409,Hua Wang,https://orcid.org/0000-0001-7552-3971,middle,I38877650,Zhengzhou University,education,https://ror.org/04ypx8c21,"[""School of Computer and Artificial Intelligence, Zhengzhou University, Zhengzhou, China""]","[{""raw_affiliation_string"": ""School of Computer and Artificial Intelligence, Zhengzhou University, Zhengzhou, China"", ""institution_ids"": [""https://openalex.org/I38877650""]}]","[""CN""]",CN,China,Henan,CN-henan,Zhengzhou,34.75778,113.64861,institution_geo,https://api.openalex.org/institutions/I38877650,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4416202049,10.1109/tcyb.2025.3623591,Accelerated Intelligent Critic Tracking Predictive Control With Data Experience Replay for Unknown Nonlinear Systems,2025,4,A5032826574,Ao Liu,https://orcid.org/0009-0007-3572-901X,middle,I37796252,Beijing University of Technology,education,https://ror.org/037b1pp87,"[""School of Information Science and Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Beijing Laboratory of Smart Environmental Protection, and Beijing Institute of Artificial Intelligence, Beijing University of Technology, Beijing, China""]","[{""raw_affiliation_string"": ""School of Information Science and Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Beijing Laboratory of Smart Environmental Protection, and Beijing Institute of Artificial Intelligence, Beijing University of Technology, Beijing, China"", ""institution_ids"": [""https://openalex.org/I37796252""]}]","[""CN""]",CN,China,Beijing,CN-beijing,Beijing,39.9075,116.39723,institution_geo,https://api.openalex.org/institutions/I37796252,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4416202049,10.1109/tcyb.2025.3623591,Accelerated Intelligent Critic Tracking Predictive Control With Data Experience Replay for Unknown Nonlinear Systems,2025,5,A5113852585,Junfei Qiao,https://orcid.org/0000-0003-0950-7900,last,I37796252,Beijing University of Technology,education,https://ror.org/037b1pp87,"[""School of Information Science and Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Beijing Laboratory of Smart Environmental Protection, and Beijing Institute of Artificial Intelligence, Beijing University of Technology, Beijing, China""]","[{""raw_affiliation_string"": ""School of Information Science and Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Beijing Laboratory of Smart Environmental Protection, and Beijing Institute of Artificial Intelligence, Beijing University of Technology, Beijing, China"", ""institution_ids"": [""https://openalex.org/I37796252""]}]","[""CN""]",CN,China,Beijing,CN-beijing,Beijing,39.9075,116.39723,institution_geo,https://api.openalex.org/institutions/I37796252,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4411055426,10.1109/tnnls.2025.3565622,Adaptive Secure Finite-Time Optimal Control of Unknown Nonlinear Systems With State Constraints via Generalized Fuzzy Hyperbolic Models,2025,1,A5086637270,Hanguang Su,https://orcid.org/0000-0003-1356-4158,first,I9224756,Northeastern University,education,https://ror.org/03awzbc87,"[""School of Information Science and Engineering, Northeastern University, Shenyang, Liaoning, China""]","[{""raw_affiliation_string"": ""School of Information Science and Engineering, Northeastern University, Shenyang, Liaoning, China"", ""institution_ids"": [""https://openalex.org/I9224756""]}]","[""CN""]",CN,China,Liaoning,CN-liaoning,Shenyang,41.79222,123.43278,institution_geo,https://api.openalex.org/institutions/I9224756,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4411055426,10.1109/tnnls.2025.3565622,Adaptive Secure Finite-Time Optimal Control of Unknown Nonlinear Systems With State Constraints via Generalized Fuzzy Hyperbolic Models,2025,2,A5113082214,Yi Cui,https://orcid.org/0009-0001-7413-5288,middle,I9224756,Northeastern University,education,https://ror.org/03awzbc87,"[""School of Information Science and Engineering, Northeastern University, Shenyang, Liaoning, China""]","[{""raw_affiliation_string"": ""School of Information Science and Engineering, Northeastern University, Shenyang, Liaoning, China"", ""institution_ids"": [""https://openalex.org/I9224756""]}]","[""CN""]",CN,China,Liaoning,CN-liaoning,Shenyang,41.79222,123.43278,institution_geo,https://api.openalex.org/institutions/I9224756,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4411055426,10.1109/tnnls.2025.3565622,Adaptive Secure Finite-Time Optimal Control of Unknown Nonlinear Systems With State Constraints via Generalized Fuzzy Hyperbolic Models,2025,3,A5100625792,Huaguang Zhang,https://orcid.org/0000-0002-2375-9824,middle,I4391767858,State Key Laboratory of Synthetical Automation for Process Industries,facility,https://ror.org/0380ng272,"[""School of Information Science and Engineering and the State Key Laboratory of Synthetical Automation for Process Industries, Northeastern University, Shenyang, China""]","[{""raw_affiliation_string"": ""School of Information Science and Engineering and the State Key Laboratory of Synthetical Automation for Process Industries, Northeastern University, Shenyang, China"", ""institution_ids"": [""https://openalex.org/I4391767858"", ""https://openalex.org/I9224756""]}]","[""CN""]",CN,China,Liaoning,CN-liaoning,Shenyang,41.79222106933594,123.43277740478516,institution_geo,https://api.openalex.org/institutions/I4391767858,Natural Earth v5.1.2 point-in-polygon using institution city coordinates,https://raw.githubusercontent.com/nvkelso/natural-earth-vector/v5.1.2/geojson/ne_10m_admin_1_states_provinces.geojson,CN-LN,institution_city_point,False,True
W4411055426,10.1109/tnnls.2025.3565622,Adaptive Secure Finite-Time Optimal Control of Unknown Nonlinear Systems With State Constraints via Generalized Fuzzy Hyperbolic Models,2025,3,A5100625792,Huaguang Zhang,https://orcid.org/0000-0002-2375-9824,middle,I9224756,Northeastern University,education,https://ror.org/03awzbc87,"[""School of Information Science and Engineering and the State Key Laboratory of Synthetical Automation for Process Industries, Northeastern University, Shenyang, China""]","[{""raw_affiliation_string"": ""School of Information Science and Engineering and the State Key Laboratory of Synthetical Automation for Process Industries, Northeastern University, Shenyang, China"", ""institution_ids"": [""https://openalex.org/I4391767858"", ""https://openalex.org/I9224756""]}]","[""CN""]",CN,China,Liaoning,CN-liaoning,Shenyang,41.79222,123.43278,institution_geo,https://api.openalex.org/institutions/I9224756,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4411055426,10.1109/tnnls.2025.3565622,Adaptive Secure Finite-Time Optimal Control of Unknown Nonlinear Systems With State Constraints via Generalized Fuzzy Hyperbolic Models,2025,4,A5066409796,Xiangpeng Xie,https://orcid.org/0000-0003-4822-3134,middle,I41198531,Nanjing University of Posts and Telecommunications,education,https://ror.org/043bpky34,"[""School of Internet of Things, Nanjing University of Posts and Telecommunications, Nanjing, China""]","[{""raw_affiliation_string"": ""School of Internet of Things, Nanjing University of Posts and Telecommunications, Nanjing, China"", ""institution_ids"": [""https://openalex.org/I41198531""]}]","[""CN""]",CN,China,Jiangsu,CN-jiangsu,Nanjing,32.06167,118.77778,institution_geo,https://api.openalex.org/institutions/I41198531,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4411055426,10.1109/tnnls.2025.3565622,Adaptive Secure Finite-Time Optimal Control of Unknown Nonlinear Systems With State Constraints via Generalized Fuzzy Hyperbolic Models,2025,5,A5031637653,Xiaodong Liang,https://orcid.org/0000-0002-8089-5419,middle,I32625721,University of Saskatchewan,education,https://ror.org/010x8gc63,"[""Department of Electrical and Computer Engineering, University of Saskatchewan, Saskatoon, SK, Canada""]","[{""raw_affiliation_string"": ""Department of Electrical and Computer Engineering, University of Saskatchewan, Saskatoon, SK, Canada"", ""institution_ids"": [""https://openalex.org/I32625721""]}]","[""CA""]",CA,Canada,Saskatchewan,CA-saskatchewan,Saskatoon,52.13238,-106.66892,institution_geo,https://api.openalex.org/institutions/I32625721,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4411055426,10.1109/tnnls.2025.3565622,Adaptive Secure Finite-Time Optimal Control of Unknown Nonlinear Systems With State Constraints via Generalized Fuzzy Hyperbolic Models,2025,6,A5055086755,Jiawei Wang,https://orcid.org/0000-0002-1891-0657,last,I9224756,Northeastern University,education,https://ror.org/03awzbc87,"[""National Frontiers Science Center for Industrial Intelligence and Systems Optimization, Northeastern University, Shenyang, China""]","[{""raw_affiliation_string"": ""National Frontiers Science Center for Industrial Intelligence and Systems Optimization, Northeastern University, Shenyang, China"", ""institution_ids"": [""https://openalex.org/I9224756""]}]","[""CN""]",CN,China,Liaoning,CN-liaoning,Shenyang,41.79222,123.43278,institution_geo,https://api.openalex.org/institutions/I9224756,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4408960580,10.1016/j.eswa.2025.127347,Adaptive sparse lightweight multi-scale hybrid network for remote sensing image semantic segmentation,2025,1,,Haonan Sun,https://orcid.org/0009-0005-5174-3503,first,I38877650,Zhengzhou University,education,https://ror.org/04ypx8c21,"[""School of Computer and Artificial Intelligence , Zhengzhou University, Zhengzhou, 450001, China""]","[{""raw_affiliation_string"": ""School of Computer and Artificial Intelligence , Zhengzhou University, Zhengzhou, 450001, China"", ""institution_ids"": [""https://openalex.org/I38877650""]}]","[""CN""]",CN,China,Henan,CN-henan,Zhengzhou,34.75778,113.64861,institution_geo,https://api.openalex.org/institutions/I38877650,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4408960580,10.1016/j.eswa.2025.127347,Adaptive sparse lightweight multi-scale hybrid network for remote sensing image semantic segmentation,2025,2,A5102846803,Xiaohui He,https://orcid.org/0000-0001-8043-5087,middle,I38877650,Zhengzhou University,education,https://ror.org/04ypx8c21,"[""School of Geoscience and Technology, Zhengzhou University, Zhengzhou, 450001, China""]","[{""raw_affiliation_string"": ""School of Geoscience and Technology, Zhengzhou University, Zhengzhou, 450001, China"", ""institution_ids"": [""https://openalex.org/I38877650""]}]","[""CN""]",CN,China,Henan,CN-henan,Zhengzhou,34.75778,113.64861,institution_geo,https://api.openalex.org/institutions/I38877650,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4408960580,10.1016/j.eswa.2025.127347,Adaptive sparse lightweight multi-scale hybrid network for remote sensing image semantic segmentation,2025,3,,Haofei Li,https://orcid.org/0009-0002-9551-4655,middle,I38877650,Zhengzhou University,education,https://ror.org/04ypx8c21,"[""School of Computer and Artificial Intelligence , Zhengzhou University, Zhengzhou, 450001, China"", ""School of Geoscience and Technology, Zhengzhou University, Zhengzhou, 450001, China""]","[{""raw_affiliation_string"": ""School of Computer and Artificial Intelligence , Zhengzhou University, Zhengzhou, 450001, China"", ""institution_ids"": [""https://openalex.org/I38877650""]}, {""raw_affiliation_string"": ""School of Geoscience and Technology, Zhengzhou University, Zhengzhou, 450001, China"", ""institution_ids"": [""https://openalex.org/I38877650""]}]","[""CN""]",CN,China,Henan,CN-henan,Zhengzhou,34.75778,113.64861,institution_geo,https://api.openalex.org/institutions/I38877650,OpenAlex institution.geo.region,,,institution_city_point,False,True
W4408960580,10.1016/j.eswa.2025.127347,Adaptive sparse lightweight multi-scale hybrid network for remote sensing image semantic segmentation,2025,4,,Jinlan Kong,,middle,I38877650,Zhengzhou University,education,https://ror.org/04ypx8c21,"[""School of Computer and Artificial Intelligence , Zhengzhou University, Zhengzhou, 450001, China""]","[{""raw_affiliation_string"": ""School of Computer and Artificial Intelligence , Zhengzhou University, Zhengzhou, 450001, China"", ""institution_ids"": [""https://openalex.org/I38877650""]}]","[""CN""]",CN,China,Henan,CN-henan,Zhengzhou,34.75778,113.64861,institution_geo,https://api.openalex.org/institutions/I38877650,OpenAlex institution.geo.region,,,institution_city_point,False,True
